HOUSEID,VARSTRAT,WTHHFIN,DRVRCNT,CDIVMSAR,CENSUS_D,CENSUS_R,HH_HISP,HH_RACE,HHFAMINC,HHRELATD,HHRESP,HHSIZE,HHSTATE,HHSTFIPS,HHVEHCNT,HOMEOWN,HOMETYPE,MSACAT,MSASIZE,NUMADLT,RAIL,RESP_CNT,SCRESP,TRAVDAY,URBAN,URBANSIZE,URBRUR,WRKCOUNT,TDAYDATE,FLAG100,LIF_CYC,CNTTDHH,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
20928380,93,285.3857802,1,44,04,02,02,01,12,-1,01,2,ND,38,2,01,01,04,06,1,02,1,-1,04,04,06,02,1,200903,01,05,2,TC,50,20,50,25,50,20,50,XXXXX,-1
20928492,43,556.29717359,0,52,05,03,02,01,12,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,04,01,01,01,0,200807,01,09,3,C,750,5,3000,75,1500,20,3000,45300,8280
20929006,23,2891.7606271,2,92,09,04,01,07,18,-1,01,2,CA,06,2,02,01,02,04,2,02,2,-1,01,01,04,01,2,200808,01,02,3,U,3000,40,7000,1500,3000,40,7000,40900,6922
20929024,6,1131.039054,2,44,04,02,02,01,12,-1,01,3,NE,31,2,01,01,04,06,2,02,3,-1,05,04,06,02,2,200811,01,06,21,TC,50,20,300,150,300,30,300,XXXXX,-1
20929949,84,238.5311742,2,51,05,03,02,01,17,-1,01,2,FL,12,2,01,01,01,05,2,01,2,-1,02,01,05,01,2,200812,01,02,5,C,1500,5,7000,350,1500,5,7000,33100,4992
20929985,23,1651.8236688,2,32,03,02,02,01,17,-1,01,3,WI,55,2,01,01,02,04,2,02,3,-1,01,01,04,01,2,200805,01,06,9,S,300,5,750,1500,750,5,1500,33340,5082
20930356,71,32.32497679,2,51,05,03,02,01,14,-1,01,2,VA,51,2,01,01,01,05,2,01,2,-1,03,02,06,01,1,200807,01,10,11,TC,1500,50,3000,3000,1500,20,3000,47900,8872
20930589,36,788.9637926,2,34,03,02,02,01,15,-1,01,2,IN,18,3,01,01,04,06,2,02,2,-1,05,04,06,02,1,200810,01,02,7,TC,50,30,50,25,50,20,50,XXXXX,-1
20931148,81,417.31752251,2,53,05,03,02,01,17,-1,01,4,SC,45,2,01,01,03,02,2,02,4,-1,02,01,02,01,2,200810,01,06,20,TC,300,20,750,75,750,30,1500,XXXXX,XXXX
20931175,91,430.51786523,1,53,05,03,02,01,07,-1,01,1,FL,12,2,01,01,03,02,1,02,1,01,03,04,06,02,1,200902,01,09,7,TC,50,20,300,25,50,5,300,XXXXX,XXXX
20931241,22,709.09863395,3,54,05,03,02,01,06,-1,01,3,GA,13,2,02,01,04,06,3,02,3,-1,05,02,06,01,2,200903,01,10,4,TC,50,40,300,150,50,30,300,12060,-1
20931531,75,43.657131849,2,51,05,03,02,01,16,-1,01,2,VA,51,2,01,01,01,05,2,01,2,-1,01,01,01,01,2,200809,01,02,6,TC,300,40,1500,750,300,20,750,47900,8872
20931746,64,840.66316098,2,93,09,04,01,07,06,-1,01,4,CA,06,2,02,03,03,02,2,02,1,-1,03,01,01,01,1,200812,02,06,5,C,3000,50,17000,750,3000,50,17000,XXXXX,XXXX
20931915,89,60.650795423,4,53,05,03,02,01,02,-1,01,4,SC,45,3,01,01,03,02,3,02,4,-1,03,01,02,01,0,200807,01,08,12,TC,300,30,750,150,300,50,750,XXXXX,XXXX
20932118,14,837.36224521,2,32,03,02,02,01,18,-1,01,6,IN,18,2,01,01,02,04,2,02,4,-1,05,01,04,01,1,200805,01,04,17,S,750,20,1500,750,300,0,1500,26900,3480
20932752,44,23.632269667,2,52,05,03,02,01,03,-1,01,3,NC,37,2,01,01,02,04,3,02,3,-1,02,04,06,02,0,200809,01,10,5,TC,300,20,300,75,300,30,300,XXXXX,3120
20932891,85,3031.5000677,2,73,07,03,02,01,17,-1,01,2,AR,05,2,01,01,03,03,2,02,2,-1,01,02,06,01,2,200809,01,02,8,TC,300,40,300,150,300,40,750,XXXXX,XXXX
20933423,22,9.1347667246,1,82,08,04,02,01,02,-1,01,1,AZ,04,1,01,01,02,05,1,02,1,01,02,02,06,01,0,200810,01,09,3,C,1500,40,7000,1500,3000,40,7000,38060,6200
20934390,74,70.174202173,2,21,02,01,02,01,18,-1,01,2,NY,36,2,01,01,01,05,2,01,2,-1,02,01,05,01,2,200806,01,02,4,TC,300,5,750,350,300,5,1500,35620,5602
20934886,13,110.76676784,2,72,07,03,02,01,11,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,01,04,06,02,0,200812,01,10,12,S,750,0,1500,350,750,0,1500,19100,1922
20934907,77,254.70202207,2,74,07,03,02,01,08,-1,01,2,TX,48,3,01,04,04,06,2,02,2,-1,03,04,06,02,2,200811,01,02,4,TC,50,20,50,25,50,20,50,XXXXX,-1
20935119,94,157.60796444,2,92,09,04,02,03,17,-1,01,4,CA,06,2,01,01,02,04,2,02,1,-1,07,01,04,01,1,200807,02,04,5,C,3000,20,7000,350,1500,30,7000,41740,7320
20936022,93,992.25202223,1,54,05,03,02,01,01,-1,01,2,FL,12,1,02,04,04,06,2,02,2,-1,06,04,06,02,0,200812,01,10,0,TC,50,30,300,25,50,30,300,XXXXX,-1
20936077,18,55.977201994,2,54,05,03,02,01,06,-1,01,2,GA,13,2,01,01,04,06,2,02,2,-1,05,04,06,02,0,200808,01,10,0,TC,50,40,50,25,50,30,50,XXXXX,-1
20936321,16,789.12915056,2,62,06,03,02,01,10,-1,01,2,TN,47,3,01,01,02,04,2,02,2,-1,06,01,03,01,2,200805,01,02,12,TC,1500,50,3000,3000,1500,60,1500,34980,5360
20936787,16,176.71054239,1,52,05,03,02,05,10,-1,01,1,VA,51,1,01,02,02,04,1,02,1,01,03,01,04,01,1,200809,01,01,1,C,1500,5,7000,150,3000,30,7000,47260,5720
20937551,37,1788.470484,2,34,03,02,02,01,04,-1,01,2,MI,26,2,01,01,04,06,2,02,2,-1,04,04,06,02,0,200810,01,10,3,TC,50,20,50,25,50,5,50,XXXXX,-1
20937663,98,230.1657064,1,14,01,01,02,01,03,-1,01,4,VT,50,1,02,04,04,06,2,02,2,-1,03,04,06,02,0,200903,01,04,8,TC,50,20,50,25,50,20,50,XXXXX,-1
20937720,33,84.88943046,2,52,05,03,02,01,12,-1,01,2,FL,12,5,01,01,02,04,2,02,2,-1,07,01,04,01,0,200812,01,10,7,S,1500,5,3000,350,1500,5,3000,36740,5960
20937841,78,485.37665885,2,91,09,04,02,01,08,-1,01,2,CA,06,1,01,04,01,05,2,01,2,-1,02,01,05,01,0,200811,01,10,12,S,3000,20,7000,3000,3000,5,7000,31100,4472
20938138,35,547.94770019,1,91,09,04,02,02,12,-1,01,1,CA,06,1,01,03,01,05,1,01,1,01,03,01,05,01,0,200804,01,01,6,U,7000,70,17000,5000,17000,60,30000,31100,4472
20938606,67,176.89524501,1,23,02,01,02,01,-7,-1,01,2,NY,36,1,01,01,03,03,2,02,1,-1,04,04,06,02,0,200811,02,10,0,TC,50,5,50,25,50,5,50,XXXXX,XXXX
20938651,31,413.08993118,1,53,05,03,02,01,03,-1,01,2,SC,45,2,01,02,03,03,2,02,2,-1,06,01,02,01,1,200807,01,10,4,S,750,30,1500,150,750,30,1500,XXXXX,XXXX
20938923,3,2061.2275827,2,91,09,04,02,01,12,-1,01,2,CA,06,2,02,03,01,05,2,01,2,-1,07,01,05,01,2,200902,01,02,3,U,7000,70,17000,3000,17000,80,17000,31100,4472
20939005,40,333.94878679,2,72,07,03,02,01,17,-1,01,4,TX,48,2,01,01,02,05,2,02,3,-1,06,01,04,01,2,200808,01,04,16,S,750,5,3000,750,1500,5,7000,26420,3362
20939975,3,113.81681153,2,53,05,03,02,01,-9,-1,01,2,FL,12,1,01,01,03,02,2,02,2,-1,06,01,01,01,0,200803,01,10,8,TC,300,20,750,150,50,30,300,XXXXX,XXXX
20940104,22,369.73379843,1,92,09,04,02,03,04,-1,01,2,CA,06,2,01,01,02,04,2,02,2,-1,01,01,04,01,2,200807,01,02,5,U,3000,50,7000,750,7000,80,17000,40900,6922
20940391,44,4.4407012539,1,83,08,04,02,01,03,-1,01,1,AZ,04,1,01,01,03,03,1,02,1,01,04,01,03,01,0,200810,01,09,0,U,3000,50,7000,1500,3000,80,7000,XXXXX,XXXX
20940636,2,91.423331468,1,43,04,02,02,01,03,-1,01,1,SD,46,1,02,03,03,01,1,02,1,01,02,01,01,01,0,200903,01,09,0,C,3000,80,7000,5000,3000,95,7000,XXXXX,XXXX
20941594,98,34.067150444,2,52,05,03,02,01,07,-1,01,2,NC,37,2,01,01,02,04,2,02,2,-1,03,01,02,01,1,200901,01,10,2,S,750,20,1500,150,1500,20,3000,XXXXX,3120
20941914,94,19.022676892,1,82,08,04,02,01,07,-1,01,1,AZ,04,1,01,01,02,05,1,02,1,01,05,04,06,02,0,200810,01,09,2,S,750,20,1500,350,750,20,1500,38060,6200
20942108,49,120.07953359,2,53,05,03,02,01,09,-1,01,2,FL,12,2,01,02,03,02,2,02,2,-1,01,01,02,01,0,200901,01,10,2,C,1500,30,7000,750,1500,30,7000,XXXXX,XXXX
20943682,23,230.04935977,2,23,02,01,02,01,12,-1,01,2,NY,36,2,01,01,03,02,2,02,2,-1,01,01,01,01,2,200810,01,02,8,C,7000,70,7000,5000,7000,60,7000,XXXXX,XXXX
20944232,29,35.791406823,2,53,05,03,02,01,18,-1,01,2,GA,13,2,01,01,03,02,2,02,2,-1,04,01,02,01,0,200808,01,10,10,TC,300,0,300,25,50,0,300,XXXXX,XXXX
20944335,42,1293.8676694,1,72,07,03,02,02,04,-1,01,2,TX,48,2,02,01,02,05,2,02,2,-1,04,01,04,01,1,200901,01,10,8,S,750,20,3000,750,3000,40,7000,19100,1922
20944782,23,603.36710019,2,73,07,03,01,07,17,-1,01,4,TX,48,3,01,01,03,01,2,02,3,-1,05,01,01,01,2,200808,01,04,12,S,300,40,300,350,750,70,1500,XXXXX,XXXX
20945145,84,189.35567135,2,54,05,03,02,01,03,-1,01,4,VA,51,1,01,04,04,06,2,02,4,-1,05,04,06,02,0,200808,01,06,4,TC,50,5,50,25,50,20,50,XXXXX,-1
20945855,33,2581.863939,2,62,06,03,02,01,05,-1,01,2,TN,47,2,02,01,02,04,2,02,2,-1,07,04,06,02,1,200904,01,10,8,TC,50,20,50,25,50,20,50,32820,4920
20946188,31,249.22711103,2,91,09,04,02,01,18,-1,01,3,CA,06,2,01,01,01,05,2,01,3,-1,06,01,05,01,2,200807,01,06,6,U,7000,60,7000,5000,3000,40,7000,31100,4472
20946245,40,226.51477814,2,72,07,03,02,01,10,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,06,01,04,01,1,200808,01,10,9,C,750,0,1500,75,1500,5,7000,19100,1922
20946384,62,9.8548861305,2,52,05,03,02,01,-7,-1,01,2,NC,37,3,01,01,02,04,2,02,2,-1,07,01,01,01,0,200808,01,10,8,TC,750,40,1500,1500,300,30,1500,XXXXX,3120
20946496,23,218.44411532,3,23,02,01,02,01,17,-1,01,4,NY,36,3,01,01,03,01,3,02,4,-1,01,04,06,02,3,200904,01,06,7,TC,50,20,50,25,300,20,300,XXXXX,XXXX
20947288,91,143.13344957,2,72,07,03,02,03,18,-1,01,2,TX,48,4,01,01,02,05,2,02,2,-1,04,01,04,01,1,200812,01,02,9,S,750,20,3000,1500,1500,0,3000,26420,3362
20948052,62,450.04629476,1,14,01,01,02,01,08,-1,01,2,ME,23,2,01,01,04,06,2,02,2,-1,06,04,06,02,0,200810,01,10,6,TC,50,5,50,25,50,5,50,XXXXX,-1
20948221,70,74.352409618,1,53,05,03,02,01,06,-1,01,2,FL,12,1,01,01,03,01,1,02,2,-1,07,01,01,01,0,200807,01,05,16,TC,300,20,750,25,300,20,300,XXXXX,XXXX
20948584,84,324.08972193,2,91,09,04,02,01,18,-1,01,2,CA,06,2,01,01,01,05,2,01,2,-1,05,01,01,01,2,200810,01,02,6,S,750,30,1500,350,300,5,750,XXXXX,7362
20948605,36,677.92951453,2,91,09,04,01,01,-8,-1,01,4,CA,06,2,01,01,01,05,3,01,4,-1,06,01,05,01,1,200809,01,06,6,C,1500,30,7000,1500,1500,5,7000,40140,4472
20948940,8,217.65582309,2,92,09,04,02,01,18,-1,01,2,CA,06,2,01,03,02,04,2,02,2,-1,06,01,04,01,2,200810,01,02,11,C,7000,60,7000,3000,7000,70,7000,41740,7320
20948968,67,203.0910093,1,72,07,03,02,01,08,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,06,01,04,01,0,200811,01,09,2,C,3000,50,7000,750,3000,20,7000,19100,1922
20949291,77,151.30295851,2,23,02,01,02,04,18,-1,01,2,NY,36,2,01,01,03,03,2,02,2,-1,02,01,03,01,1,200810,01,10,12,TC,750,20,1500,750,300,30,750,XXXXX,XXXX
20949509,39,221.07051946,2,92,09,04,02,01,12,-1,01,3,CA,06,2,01,01,02,04,3,02,3,-1,06,01,04,01,1,200810,01,10,4,S,1500,5,3000,150,750,5,3000,41740,7320
20949705,83,77.347911339,2,52,05,03,02,01,18,-1,01,4,NC,37,2,01,01,02,04,3,02,4,-1,05,01,02,01,2,200903,01,06,17,TC,300,20,300,150,300,30,750,XXXXX,3120
20949714,26,89.318749262,2,52,05,03,02,01,-8,-1,01,2,FL,12,6,01,04,02,04,2,02,2,-1,02,04,06,02,0,200812,01,10,15,TC,300,5,300,25,300,5,750,36740,5960
20949741,92,1087.2625833,2,51,05,03,02,01,18,-1,01,3,VA,51,3,01,01,01,05,3,01,3,-1,02,04,06,02,1,200809,01,02,20,TC,50,5,50,25,50,20,50,47900,8872
20949769,48,322.98198632,2,53,05,03,02,01,16,-1,01,3,GA,13,2,01,01,03,01,2,02,2,-1,03,04,06,02,1,200807,01,04,7,TC,50,20,50,25,300,20,750,XXXXX,XXXX
20949787,14,116.0478384,1,72,07,03,02,01,10,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,04,01,04,01,0,200808,01,01,9,TC,300,5,1500,150,300,5,1500,19100,1922
20950028,81,34.799548165,0,53,05,03,02,01,05,-1,01,1,VA,51,0,01,03,03,01,1,02,1,01,03,01,01,01,0,200804,01,09,4,C,750,40,1500,750,1500,50,3000,XXXXX,XXXX
20950082,20,1391.055021,1,72,07,03,02,01,09,-1,01,1,TX,48,1,01,01,02,04,1,02,1,01,05,02,06,01,1,200902,01,01,2,TC,1500,40,3000,750,750,60,1500,12420,0640
20950215,68,187.4181975,2,53,05,03,02,01,01,-1,01,2,NC,37,2,01,04,03,01,2,02,2,-1,03,04,06,02,1,200807,01,10,8,TC,50,40,300,25,50,30,300,XXXXX,XXXX
20950318,82,58.704717539,2,73,07,03,02,01,16,-1,01,2,TX,48,2,01,01,03,02,2,02,2,-1,03,04,06,02,1,200901,01,10,7,TC,50,5,50,25,50,5,300,XXXXX,XXXX
20950943,68,1180.0995623,1,91,09,04,01,07,02,-1,01,5,CA,06,0,02,03,01,05,2,01,5,-1,06,01,05,01,1,200904,01,06,18,U,17000,90,30000,5000,17000,95,30000,31100,4472
20951221,81,122.71740784,2,73,07,03,02,01,12,-1,01,2,TX,48,2,01,01,03,01,2,02,2,-1,02,01,01,01,0,200805,01,10,9,TC,300,5,750,750,300,20,300,XXXXX,XXXX
20951454,42,45.074107246,2,82,08,04,02,01,-7,-1,01,2,AZ,04,0,01,01,02,05,2,02,2,-1,05,01,04,01,1,200810,01,10,3,U,1500,20,7000,3000,1500,30,7000,38060,6200
20951584,17,214.72914292,2,53,05,03,02,01,-7,-1,01,2,FL,12,2,01,01,03,01,2,02,2,-1,04,01,01,01,0,200903,01,10,17,TC,300,20,750,350,300,20,750,XXXXX,XXXX
20951959,42,1222.2220372,2,91,09,04,01,-7,12,-1,01,3,CA,06,1,02,02,01,05,2,01,2,-1,02,01,02,01,2,200811,01,04,15,C,3000,40,7000,1500,3000,50,7000,XXXXX,7362
20952871,75,79.412867778,2,74,07,03,02,01,04,-1,01,2,TX,48,4,01,01,04,06,2,02,2,-1,04,02,06,01,0,200808,01,10,2,TC,300,40,300,150,300,40,750,XXXXX,-1
20953243,94,29.175910707,2,54,05,03,02,01,18,-1,01,2,VA,51,2,01,01,04,06,2,02,2,-1,06,01,01,01,1,200807,01,10,4,TC,300,20,1500,750,300,5,1500,XXXXX,-1
20953412,40,1849.3158004,2,21,02,01,01,01,09,-1,01,3,NY,36,1,02,03,01,05,2,01,2,-1,01,01,05,01,1,200902,02,08,4,U,30000,90,30000,5000,30000,80,30000,35620,5602
20953645,43,143.71309207,2,72,07,03,-8,-8,18,-1,01,2,TX,48,2,01,01,02,05,2,02,1,-1,06,01,04,01,1,200812,02,02,0,C,1500,20,7000,750,1500,5,7000,19100,1922
20953917,13,72.018911639,1,92,09,04,01,06,08,-1,01,1,CA,06,1,01,01,02,04,1,02,1,01,05,01,04,01,1,200807,01,01,2,C,1500,30,7000,1500,1500,20,7000,41740,7320
20954389,54,85.842963414,2,23,02,01,02,01,10,-1,01,2,NY,36,2,01,01,03,01,2,02,2,-1,05,01,01,01,1,200807,01,02,4,C,3000,60,7000,3000,1500,50,7000,XXXXX,XXXX
20954576,74,4579.3088237,2,23,02,01,02,01,16,-1,01,2,PA,42,2,01,02,03,02,2,02,2,-1,03,01,02,01,2,200809,01,02,6,TC,300,20,750,150,300,5,750,XXXXX,XXXX
20954923,56,11332.843722,2,83,08,04,02,01,10,-1,01,2,NM,35,2,02,01,03,03,2,02,2,-1,06,01,03,01,2,200812,01,02,10,S,1500,40,3000,750,1500,30,7000,XXXXX,XXXX
20955845,41,132.96475416,1,72,07,03,02,01,16,-1,01,1,TX,48,1,01,01,02,04,1,02,1,01,04,01,04,01,0,200809,01,09,2,C,1500,60,7000,5000,3000,30,7000,41700,7240
20956280,25,442.36550014,2,91,09,04,01,04,18,-1,01,2,CA,06,9,01,01,01,05,2,01,2,-1,02,01,02,01,2,200904,01,02,4,S,750,20,1500,350,300,20,300,XXXXX,4472
20956383,95,261.76260412,1,53,05,03,02,01,-7,-1,01,1,GA,13,1,01,01,03,02,1,02,1,01,01,01,01,01,1,200809,01,01,3,TC,750,20,1500,350,750,5,1500,XXXXX,XXXX
20956619,68,306.06449963,2,91,09,04,02,03,18,-1,01,4,CA,06,4,01,01,01,05,2,01,3,-1,05,01,05,01,1,200806,01,04,13,S,1500,60,3000,750,1500,60,3000,41860,7362
20957111,40,327.77308161,1,91,09,04,02,01,-7,-1,01,1,CA,06,1,01,02,01,05,1,01,1,01,03,01,05,01,0,200811,01,09,3,U,3000,20,7000,1500,3000,5,7000,41860,7362
20957858,44,2582.7279911,1,64,06,03,02,01,-7,-1,01,1,AL,01,1,01,04,04,06,1,02,1,01,06,04,06,02,0,200809,01,09,2,TC,50,20,50,25,50,5,50,XXXXX,-1
20958079,4,633.4224318,2,31,03,02,02,01,12,-1,01,2,IN,18,2,01,01,01,05,2,01,2,-1,02,01,05,01,2,200805,01,02,7,U,3000,20,7000,750,3000,20,7000,16980,1602
20958592,18,88.180925505,5,92,09,04,02,01,16,-1,01,9,CA,06,6,01,01,02,04,5,02,7,-1,05,04,06,02,2,200804,01,04,15,TC,300,5,300,25,300,5,300,41740,7320
20958695,13,263.3839843,3,72,07,03,02,01,08,-1,01,3,TX,48,2,01,01,02,05,2,02,3,-1,05,01,02,01,1,200811,01,06,12,C,3000,80,7000,1500,1500,30,7000,19100,1922
20959030,45,137.33098077,2,72,07,03,02,01,07,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,06,01,04,01,1,200812,01,10,9,S,1500,50,7000,3000,1500,5,3000,19100,1922
20959227,65,98.23538862,2,92,09,04,02,02,18,-1,01,3,CA,06,10,01,01,02,04,2,02,3,-1,04,04,06,02,2,200808,01,06,10,TC,50,20,300,25,50,20,300,41740,7320
20959254,15,105.69487021,0,44,04,02,02,01,02,-1,01,1,IA,19,0,01,01,04,06,1,02,1,01,05,04,06,02,0,200806,01,09,2,TC,50,20,50,25,50,5,50,XXXXX,-1
20959311,88,1550.5798474,3,44,04,02,02,01,12,-1,01,5,ND,38,4,01,01,04,06,4,02,4,-1,05,02,06,01,4,200812,01,04,19,TC,1500,40,3000,750,3000,50,3000,XXXXX,-1
20959405,30,60.901920951,2,53,05,03,02,01,18,-1,01,2,SC,45,1,01,01,03,03,2,02,2,-1,02,01,01,01,0,200903,01,02,14,TC,300,5,750,150,300,5,750,XXXXX,XXXX
20959704,37,120.71662556,2,52,05,03,02,01,03,-1,01,2,NC,37,3,01,01,02,04,2,02,2,-1,04,04,06,02,1,200812,01,02,4,TC,50,5,50,25,50,5,50,47260,5720
20959759,38,272.17175147,3,72,07,03,02,01,14,-1,01,3,TX,48,3,01,04,02,05,2,02,3,-1,02,04,06,02,3,200809,01,08,8,TC,50,5,50,25,50,5,50,19100,1922
20960700,98,31.561767538,1,52,05,03,02,01,06,-1,01,1,NC,37,1,01,01,02,04,1,02,1,01,02,01,02,01,0,200809,01,09,0,S,300,40,750,150,300,40,750,XXXXX,3120
20961202,80,13.144515317,2,83,08,04,-7,-7,05,-1,01,2,AZ,04,2,01,01,03,03,2,02,2,-1,05,01,03,01,0,200810,01,10,10,S,1500,5,3000,350,750,5,3000,XXXXX,XXXX
20961426,40,93.791392937,2,72,07,03,02,01,18,-1,01,2,TX,48,7,01,01,02,05,2,02,2,-1,06,04,06,02,0,200901,01,10,12,TC,50,5,50,150,50,5,50,19100,1922
20961529,72,284.90285979,4,53,05,03,02,01,17,-1,01,4,VA,51,5,01,01,03,01,3,02,4,-1,01,01,01,01,3,200806,01,08,11,TC,300,5,300,75,300,0,750,XXXXX,XXXX
20961686,16,190.3455955,1,72,07,03,02,01,05,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,04,01,01,01,0,200812,01,09,2,TC,50,20,50,25,750,30,1500,26420,3362
20961800,84,202.02742437,2,23,02,01,02,01,17,-1,01,2,NY,36,4,01,01,03,03,2,02,2,-1,05,04,06,02,2,200904,01,02,4,TC,50,5,50,25,50,5,50,XXXXX,XXXX
20961967,8,181.4912252,2,53,05,03,02,01,18,-1,01,2,FL,12,4,01,01,03,03,2,02,2,-1,02,01,03,01,2,200807,01,02,5,S,750,20,1500,75,300,0,1500,XXXXX,XXXX
20962320,29,498.26052671,1,93,09,04,02,01,07,-1,01,2,CA,06,1,01,01,03,02,2,02,2,-1,03,01,01,01,1,200902,01,10,8,S,3000,30,7000,1500,1500,20,7000,XXXXX,XXXX
20962393,67,643.53702741,2,91,09,04,02,03,13,-1,01,3,CA,06,2,01,01,01,05,3,01,3,-1,03,01,05,01,2,200807,01,08,20,S,1500,70,7000,5000,750,30,3000,41860,7362
20962432,62,198.07919851,1,54,05,03,02,01,13,-1,01,1,SC,45,3,01,01,04,06,1,02,1,01,02,02,06,01,0,200901,01,01,4,TC,50,50,50,25,50,30,300,XXXXX,-1
20962656,38,32.203076576,2,53,05,03,02,01,18,-1,01,2,VA,51,3,01,01,03,01,2,02,2,-1,03,04,06,02,2,200807,01,02,8,TC,300,50,750,750,50,20,300,XXXXX,XXXX
20962674,34,29.372914804,1,53,05,03,02,01,06,-1,01,1,SC,45,0,01,01,03,03,1,02,1,01,01,01,01,01,0,200811,01,01,0,TC,300,30,750,350,300,40,300,XXXXX,XXXX
20962713,29,91.708614527,2,92,09,04,02,01,18,-1,01,4,CA,06,3,01,01,02,04,2,02,4,-1,06,02,06,01,2,200807,01,06,24,TC,50,5,300,150,300,5,750,41740,7320
20962955,5,3145.0498123,2,91,09,04,01,07,13,-1,01,2,CA,06,1,02,03,01,05,2,01,2,-1,04,01,05,01,2,200809,01,02,9,U,3000,80,17000,1500,7000,90,17000,31100,4472
20962973,67,213.64765854,2,53,05,03,02,01,17,-1,01,2,FL,12,1,01,04,03,02,2,02,2,-1,01,01,01,01,0,200811,01,10,4,TC,300,30,750,75,300,30,750,XXXXX,XXXX
20963363,42,535.52568846,1,52,05,03,02,01,04,-1,01,1,NC,37,1,02,04,02,04,1,02,1,01,07,04,06,02,1,200807,01,01,2,TC,50,20,300,25,300,20,300,XXXXX,3120
20963523,54,69.955153122,2,92,09,04,02,04,18,-1,01,2,CA,06,2,01,01,02,04,2,02,2,-1,05,04,06,02,2,200811,01,02,4,TC,50,0,300,25,50,5,300,41740,7320
20964016,95,176.91813466,4,43,04,02,02,01,18,-1,01,5,NE,31,4,01,01,03,03,3,02,5,-1,02,01,03,01,3,200809,01,06,31,S,300,0,1500,150,300,0,1500,XXXXX,XXXX
20964427,46,43.066874502,1,24,02,01,02,01,12,-1,01,1,NY,36,1,01,01,04,06,1,02,1,01,07,01,01,01,0,200811,01,09,3,C,750,30,3000,1500,1500,40,3000,XXXXX,-1
20965086,44,245.45595505,2,53,05,03,02,01,08,-1,01,2,NC,37,2,01,01,03,01,2,02,1,-1,07,01,02,01,0,200805,02,10,5,TC,750,30,1500,350,300,20,1500,XXXXX,XXXX
20965264,57,68.008925065,4,53,05,03,02,01,17,-1,01,4,VA,51,5,01,01,03,01,4,02,4,-1,07,04,06,02,4,200808,01,08,17,TC,50,5,50,25,50,5,50,XXXXX,XXXX
20965901,51,129.68223207,2,72,07,03,02,01,04,-1,01,2,TX,48,1,01,01,02,04,2,02,2,-1,07,01,04,01,0,200810,01,10,8,S,1500,40,7000,1500,3000,20,7000,41700,7240
20966186,4,240.83606011,3,53,05,03,02,02,18,-1,01,3,GA,13,3,01,01,03,02,3,02,3,-1,04,01,02,01,1,200805,01,10,18,S,1500,20,3000,1500,1500,20,3000,XXXXX,XXXX
20966403,19,57.059328235,1,52,05,03,02,01,05,-1,01,2,VA,51,1,01,01,02,04,2,02,2,-1,07,01,04,01,0,200808,01,10,4,S,1500,5,3000,1500,1500,5,7000,47260,5720
20966485,77,21.909201833,1,52,05,03,02,01,04,-1,01,3,NC,37,1,01,01,02,04,2,02,3,-1,01,04,06,02,0,200810,01,06,16,TC,300,20,300,150,300,30,750,XXXXX,3120
20966681,53,789.18692742,1,74,07,03,02,01,04,-1,01,1,TX,48,1,02,03,04,06,1,02,1,01,01,04,06,02,0,200804,01,09,3,TC,50,20,50,25,50,20,50,XXXXX,-1
20966944,74,78.719961311,1,53,05,03,02,01,06,-1,01,2,VA,51,1,01,01,03,01,2,02,2,-1,07,04,06,02,0,200806,01,10,2,TC,50,20,300,150,50,20,50,XXXXX,XXXX
20967147,30,525.22473182,2,52,05,03,02,01,07,-1,01,2,FL,12,1,01,02,02,04,2,02,2,-1,02,01,04,01,2,200812,01,02,6,C,1500,5,3000,1500,1500,20,7000,36740,5960
20967156,48,874.89248402,2,63,06,03,02,01,17,-1,01,4,TN,47,2,01,01,03,02,2,02,4,-1,07,01,02,01,2,200807,01,04,21,TC,750,30,1500,350,750,5,1500,XXXXX,XXXX
20967905,47,370.07094957,2,74,07,03,02,01,04,-1,01,3,TX,48,2,01,04,04,06,3,02,3,-1,06,02,06,01,2,200810,01,10,6,TC,300,40,750,350,300,30,750,XXXXX,-1
20968153,57,8.9532650309,2,83,08,04,02,01,18,-1,01,2,AZ,04,5,01,01,03,03,2,02,2,-1,02,04,06,02,2,200811,01,02,5,TC,750,30,1500,75,300,5,750,XXXXX,XXXX
20968180,14,428.51110912,2,72,07,03,01,97,-8,-1,01,2,TX,48,2,01,01,02,04,2,02,1,-1,01,01,03,01,0,200811,02,02,6,S,750,0,3000,350,750,0,1500,12420,0640
20968591,40,156.19272612,1,82,08,04,01,07,08,-1,01,1,AZ,04,1,01,01,02,05,1,02,1,01,01,01,04,01,1,200809,01,01,4,U,3000,20,7000,1500,1500,5,7000,38060,6200
