HOUSEID,WTHHFIN,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,CDIVMSAR,CENSUS_D,CENSUS_R,HHSTATE,HHSTFIPS,HYBRID,MAKECODE,MODLCODE,MSACAT,MSASIZE,OD_READ,RAIL,TRAVDAY,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WHOMAIN,WRKCOUNT,TDAYDATE,VEHAGE,PERSONID,HH_HISP,HH_RACE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,BEST_FLG,BESTMILE,BEST_EDT,BEST_OUT,FUELTYPE,GSYRGAL,GSCOST,GSTOTCST,EPATMPG,EPATMPGF,EIADMPG,VEHTYPE,HH_CBSA,HHC_MSA
20301170,1097.634691,02,2,-7,2,2,2,02,51,05,03,VA,51,02,-7,-7,01,05,-1,01,05,01,05,01,02,16,2007,02,1,200809,2,02,02,01,01,01,10,-8,S,1500,60,7000,1500,1500,50,7000,06,17019.033203,-1,-1,4,528,3.03,1601,37.12,01,32.2,01,47900,8872
20301956,1356.9956493,01,2,14,2,3,2,02,11,01,01,NH,33,02,12,402,01,05,-1,01,07,01,01,01,02,3,2008,02,1,200806,1,02,02,01,01,01,02,2800,S,1500,30,3000,1500,1500,0,7000,03,5470.5001134,-1,-1,4,284,3.01,855,25,01,19.2,03,XXXXX,1122
20301956,1356.9956493,02,2,14,2,3,2,02,11,01,01,NH,33,02,12,481,01,05,-1,01,07,01,01,01,02,48,2003,01,1,200806,6,01,02,01,01,01,02,7000,S,1500,30,3000,1500,1500,0,7000,02,13071.172208,-1,-1,4,769,3.01,2315,19.9,01,17,04,XXXXX,1122
20301956,1356.9956493,03,2,14,2,3,2,02,11,01,01,NH,33,-1,72,706,01,05,-1,01,07,01,01,01,-1,156,1995,01,1,200806,14,01,02,01,01,01,02,3000,S,1500,30,3000,1500,1500,0,7000,07,3000,-1,-1,4,53,3.06,163,56.5,99,56.5,07,XXXXX,1122
20302588,432.8830205,01,1,-8,1,1,1,01,44,04,02,IA,19,-1,18,007,04,06,34110,02,02,02,06,01,02,132,1998,01,0,200903,11,01,02,01,02,03,09,1000,TC,300,30,300,150,300,40,300,01,1020.7668848,-1,-1,4,74,2.96,219,26.3,01,13.8,01,XXXXX,-1
20303455,159.1568354,01,2,07,2,1,2,01,23,02,01,NY,36,-9,35,043,03,03,560,02,05,01,03,01,02,7,2008,01,0,200804,1,01,02,01,01,01,10,-9,TC,300,5,750,150,300,5,300,04,12428.892919,-1,03,4,394,3.2,1260,37.1,01,31.5,01,XXXXX,XXXX
20303624,319.44702509,01,1,13,2,1,2,01,92,09,04,CA,06,02,18,002,02,04,58757,02,02,01,04,01,02,84,2002,01,1,200901,7,01,02,01,01,03,10,10000,U,1500,60,3000,350,7000,80,17000,01,15769.895318,-1,-1,4,687,3.31,2271,26.6,01,23,01,41740,7320
20304519,51.79692426,01,2,18,2,3,2,02,43,04,02,IA,19,-1,21,002,03,01,170423,02,03,01,01,01,02,-1,1998,99,1,200901,11,99,02,01,01,01,02,-1,C,3000,60,7000,5000,1500,30,3000,08,-9,-1,-1,4,-9,-9,-9,26.2,01,-9,01,XXXXX,XXXX
20304519,51.79692426,02,2,18,2,3,2,02,43,04,02,IA,19,02,20,441,03,01,66150,02,03,01,01,01,01,-1,2007,01,1,200901,2,01,02,01,01,01,02,-1,C,3000,60,7000,5000,1500,30,3000,08,-9,-1,-1,4,-9,-9,-9,20.7,05,-9,02,XXXXX,XXXX
20304519,51.79692426,03,2,18,2,3,2,02,43,04,02,IA,19,02,35,049,03,01,35737,02,03,01,01,01,02,24,2007,02,1,200901,2,02,02,01,01,01,02,25000,C,3000,60,7000,5000,1500,30,3000,01,16078.465146,-1,-1,4,735,2.94,2159,25.2631,07,21.9,03,XXXXX,XXXX
20304537,138.61529587,01,2,-7,2,3,2,01,74,07,03,TX,48,-1,23,091,04,06,43403,02,02,04,06,02,02,24,-8,01,1,200904,-9,01,02,01,01,-7,02,5000,TC,300,20,300,150,50,20,300,02,1291.8816447,-1,-1,4,135,2.91,394,18.2,01,9.6,03,XXXXX,-1
20304537,138.61529587,02,2,-7,2,3,2,01,74,07,03,TX,48,-1,12,481,04,06,52563,02,02,04,06,02,01,60,-8,02,1,200904,-9,02,02,01,01,-7,02,2500,TC,300,20,300,150,50,20,300,02,5023.004804,-1,-1,4,369,2.9,1069,18,01,13.6,04,XXXXX,-1
20304537,138.61529587,03,2,-7,2,3,2,01,74,07,03,TX,48,-1,12,880,04,06,45863,02,02,04,06,02,02,60,-8,02,1,200904,-9,02,02,01,01,-7,02,2500,TC,300,20,300,150,50,20,300,02,6491.8260721,-1,-1,4,336,2.9,974,24.5,01,19.3,04,XXXXX,-1
20304836,988.45343919,01,2,18,4,2,2,01,91,09,04,CA,06,02,49,442,01,05,6885,01,04,01,05,01,02,12,2008,02,1,200811,1,02,02,03,02,01,04,6885,U,3000,20,7000,350,3000,20,7000,01,9211.8373955,-1,-1,4,421,3.31,1394,26.5,01,21.9,02,31100,4472
20304836,988.45343919,02,2,18,4,2,2,01,91,09,04,CA,06,02,55,401,01,05,23290,01,04,01,05,01,02,12,2007,01,1,200811,2,01,02,03,02,01,04,7000,U,3000,20,7000,350,3000,20,7000,01,3468.8529997,-1,01,4,185,3.3,611,26.7786,01,18.7,03,31100,4472
20305637,1433.9074021,01,2,17,2,3,2,01,83,08,04,NV,32,-1,12,481,03,02,-8,02,01,01,02,01,02,13,-8,02,2,200901,-9,02,02,01,01,01,02,5000,S,1500,5,7000,750,1500,5,7000,02,7942.7534054,-1,-1,4,493,3.15,1552,19.8649,01,16.1,04,XXXXX,XXXX
20305637,1433.9074021,02,2,17,2,3,2,01,83,08,04,NV,32,02,48,401,03,02,30112,02,01,01,02,01,02,30,2005,01,2,200901,4,01,02,01,01,01,02,7000,S,1500,5,7000,750,1500,5,7000,01,4196.0976991,-1,-1,4,198,3.15,623,29,07,21.2,01,XXXXX,XXXX
20305637,1433.9074021,03,2,17,2,3,2,01,83,08,04,NV,32,-1,06,043,03,02,92429,02,01,01,02,01,02,72,1997,02,2,200901,12,02,02,01,01,01,02,3000,S,1500,5,7000,750,1500,5,7000,01,8913.2711014,-1,-1,4,414,3.15,1303,26.2,01,21.5,01,XXXXX,XXXX
20306072,32.815057149,01,2,02,2,2,2,01,54,05,03,VA,51,02,52,046,04,06,21377,02,04,04,06,02,02,36,2004,01,1,200806,5,01,02,01,01,04,02,2000,TC,50,20,50,25,50,20,50,01,6973.0712042,-1,-1,4,272,3.03,825,32.1,01,25.6,01,XXXXX,-1
20306072,32.815057149,02,2,02,2,2,2,01,54,05,03,VA,51,-1,13,001,04,06,147606,02,04,04,06,02,02,48,1997,02,1,200806,12,02,02,01,01,04,02,10000,TC,50,20,50,25,50,20,50,01,8001.8918558,-1,-1,4,440,3.03,1332,22.4,01,18.2,01,XXXXX,-1
20306175,104.04298609,01,1,-8,2,1,2,01,92,09,04,CA,06,01,37,032,02,04,14397,02,06,01,04,01,02,15,2006,01,0,200805,3,01,02,-7,01,01,10,5000,U,1500,40,7000,1500,3000,5,7000,01,11487.551786,01,-1,4,394,3.31,1304,34.5602,01,29.1,01,41740,7320
20306287,78.238421058,01,2,12,2,2,2,01,43,04,02,NE,31,02,59,-8,03,03,-1,02,02,04,06,02,02,60,2002,01,0,200901,7,01,02,01,01,01,10,7500,TC,50,5,300,75,50,20,300,02,3187.3155617,-1,-1,4,252,2.94,741,18.4,01,12.6,03,XXXXX,XXXX
20306287,78.238421058,02,2,12,2,2,2,01,43,04,02,NE,31,-1,09,442,03,03,-1,02,02,04,06,02,02,240,1989,02,0,200901,20,02,02,01,01,01,10,7500,TC,50,5,300,75,50,20,300,02,2889.7905351,-1,-1,4,194,2.94,569,22.3,01,14.9,02,XXXXX,XXXX
20306915,24.928861588,01,2,06,2,2,2,01,52,05,03,NC,37,-1,12,402,02,04,-1,02,07,04,06,02,02,60,2000,01,0,200806,9,01,02,01,01,01,10,8000,TC,300,20,300,75,300,5,300,02,4729.960262,-1,-1,4,269,3.02,813,23.5,02,17.6,03,XXXXX,3120
20306915,24.928861588,02,2,06,2,2,2,01,52,05,03,NC,37,-1,35,039,02,04,-1,02,07,04,06,02,02,60,1996,02,0,200806,13,02,02,01,01,01,10,2000,TC,300,20,300,75,300,5,300,02,13133.970108,-1,04,4,562,3.03,1703,27.4,01,23.4,01,XXXXX,3120
20306933,228.84176286,01,3,16,3,3,3,01,53,05,03,GA,13,02,41,051,03,01,6620,02,05,01,01,01,02,6,2008,99,3,200812,1,99,02,01,01,01,08,13240,TC,300,5,300,150,300,5,300,03,12161.929359,-1,-1,4,449,3.03,1359,32,01,27.1,01,XXXXX,XXXX
20306933,228.84176286,02,3,16,3,3,3,01,53,05,03,GA,13,-1,72,706,03,01,1831,02,05,01,01,01,-1,7,2008,01,3,200812,1,01,02,01,01,01,08,3138.8571429,TC,300,5,300,150,300,5,300,07,3138.8571429,-1,-1,4,56,3.05,170,56.5,99,56.5,07,XXXXX,XXXX
20306933,228.84176286,03,3,16,3,3,3,01,53,05,03,GA,13,-1,02,404,03,01,152179,02,05,01,01,01,02,24,2001,03,3,200812,8,03,02,01,01,01,08,4500,TC,300,5,300,150,300,5,300,01,22080.067441,-1,04,4,1172,3.03,3552,21.4,01,18.8,03,XXXXX,XXXX
20307015,287.61083512,01,2,06,2,2,2,01,32,03,02,IN,18,02,12,017,02,04,43276,02,07,04,06,02,02,48,2002,01,0,200808,7,01,02,01,01,01,10,3000,TC,300,5,750,75,300,30,300,01,8440.4052923,-1,-1,4,386,2.94,1135,26.7,01,21.9,01,26900,3480
20307015,287.61083512,02,2,06,2,2,2,01,32,03,02,IN,18,-1,12,471,02,04,45057,02,07,04,06,02,02,120,1997,01,0,200808,12,01,02,01,01,01,10,1000,TC,300,5,750,75,300,30,300,01,9570.0704088,-1,-1,4,402,2.94,1181,28.7,01,23.8,04,26900,3480
20307181,54.609412261,01,4,18,4,4,3,01,52,05,03,NC,37,02,35,421,02,04,29500,02,01,01,02,01,02,24,2006,02,3,200812,3,02,02,01,01,01,08,15000,S,1500,40,3000,750,1500,50,3000,01,14359.068531,01,-1,4,928,3.03,2812,18.0295,01,15.5,03,XXXXX,3120
20307181,54.609412261,02,4,18,4,4,3,01,52,05,03,NC,37,02,51,043,02,04,16200,02,01,01,02,01,02,48,2004,01,3,200812,5,01,02,01,01,01,08,4000,S,1500,40,3000,750,1500,50,3000,01,8781.1237459,-1,-1,4,410,3.03,1241,26.1,01,21.4,01,XXXXX,3120
20307181,54.609412261,03,4,18,4,4,3,01,52,05,03,NC,37,02,12,003,02,04,20000,02,01,01,02,01,02,6,2007,04,3,200812,2,04,02,01,01,01,08,4000,S,1500,40,3000,750,1500,50,3000,01,6582.374817,-1,01,4,369,3.03,1116,22.5769,01,17.9,01,XXXXX,3120
20307181,54.609412261,04,4,18,4,4,3,01,52,05,03,NC,37,-1,20,431,02,04,126000,02,01,01,02,01,02,6,2001,03,3,200812,8,03,02,01,01,01,08,16000,S,1500,40,3000,750,1500,50,3000,01,15401.384508,-1,-1,4,1033,3.03,3128,17.3,01,14.9,03,XXXXX,3120
20307190,208.0669812,01,2,14,2,2,2,01,54,05,03,NC,37,02,13,012,04,06,67634,02,06,04,06,02,02,48,2004,01,2,200808,5,01,02,01,01,01,02,12000,TC,50,30,50,25,50,40,50,01,26002.397097,-1,-1,4,1217,3.03,3688,24.1,01,21.4,01,XXXXX,-1
20307190,208.0669812,02,2,14,2,2,2,01,54,05,03,NC,37,-1,12,471,04,06,122894,02,06,04,06,02,02,36,1999,02,2,200808,10,02,02,01,01,01,02,12000,TC,50,30,50,25,50,40,50,01,17054.543467,-1,-1,4,936,3.03,2835,21,01,18.2,04,XXXXX,-1
20307846,28.490951885,01,2,18,2,3,2,01,52,05,03,NC,37,-1,23,421,02,04,45801,02,04,04,06,02,02,72,-8,02,1,200901,-9,02,02,01,01,01,10,2500,TC,300,20,300,150,300,20,300,02,2032.4267094,-1,-1,4,170,3.02,514,20,01,11.9,03,XXXXX,3120
20307846,28.490951885,03,2,18,2,3,2,01,52,05,03,NC,37,-1,49,043,02,04,183329,02,04,04,06,02,02,144,1997,01,1,200901,12,01,02,01,01,01,10,10000,TC,300,20,300,150,300,20,300,01,8587.4365896,-1,-1,4,367,3.03,1111,28.6,01,23.4,01,XXXXX,3120
20307846,28.490951885,04,2,18,2,3,2,01,52,05,03,NC,37,-1,20,421,02,04,218670,02,04,04,06,02,02,228,-8,02,1,200901,-9,02,02,01,01,01,10,7500,TC,300,20,300,150,300,20,300,02,5391.8887768,-1,-1,4,327,3.03,990,21.5,01,16.5,03,XXXXX,3120
20307976,7.9489081548,02,2,18,2,3,2,01,83,08,04,AZ,04,02,52,037,03,03,101726,02,06,01,03,01,02,72,2002,01,2,200809,7,01,02,01,01,01,02,12000,S,750,30,1500,150,750,30,1500,01,7532.2200841,-1,-1,4,339,3.15,1067,27.6,01,22.2,01,XXXXX,XXXX
20307976,7.9489081548,03,2,18,2,3,2,01,83,08,04,AZ,04,02,06,052,03,03,69892,02,06,01,03,01,02,72,2002,02,2,200809,7,02,02,01,01,01,02,2500,S,750,30,1500,150,750,30,1500,01,14155.719801,-1,04,4,626,3.15,1971,26.4,06,22.6,01,XXXXX,XXXX
20307976,7.9489081548,04,2,18,2,3,2,01,83,08,04,AZ,04,-1,23,481,03,03,147129,02,06,01,03,01,02,240,1974,01,2,200809,35,01,02,01,01,01,02,500,S,750,30,1500,150,750,30,1500,01,2357.6135551,-1,-1,4,225,3.14,706,16.7,06,10.5,04,XXXXX,XXXX
20308254,92.958324664,01,1,10,2,1,2,01,82,08,04,AZ,04,02,13,001,02,05,23000,02,03,01,04,01,02,24,2006,01,0,200811,3,01,02,01,01,01,10,2000,U,3000,20,7000,3000,3000,20,7000,01,1000.727959,-1,01,4,83,3.16,261,23.1011,01,12.1,01,38060,6200
20308704,83.654513719,01,2,18,2,2,2,01,21,02,01,NY,36,02,48,045,01,05,28698,01,01,01,05,01,02,36,2005,02,2,200811,4,02,02,01,01,01,02,8000,S,300,5,1500,1500,300,0,750,01,9416.0977739,-1,-1,4,393,3.2,1258,28.9,07,23.9,03,35620,5602
20308704,83.654513719,02,2,18,2,2,2,01,21,02,01,NY,36,-1,48,034,01,05,103731,01,01,01,05,01,02,108,2000,01,2,200811,9,01,02,01,01,01,02,12000,S,300,5,1500,1500,300,0,750,01,11176.707519,-1,-1,4,460,3.2,1472,28.825,12,24.3,03,35620,5602
20309532,2134.3250724,01,1,12,4,1,2,01,91,09,04,CA,06,-1,49,032,01,05,78100,01,02,01,03,01,02,-1,2000,02,1,200810,9,02,02,03,02,03,04,-1,C,1500,60,3000,1500,7000,80,17000,04,8035.8850813,-1,-1,4,265,3.31,875,37.4,01,30.4,01,31100,4472
20310145,444.98297986,01,2,18,2,2,2,02,53,05,03,FL,12,02,06,052,03,02,-1,02,05,01,02,01,02,36,2006,02,1,200902,3,02,02,01,01,01,02,16000,S,750,5,1500,150,750,5,3000,02,18044.629819,-1,-1,4,695,3.06,2130,29.8,01,25.9,01,XXXXX,XXXX
20310145,444.98297986,02,2,18,2,2,2,02,53,05,03,FL,12,02,20,443,03,02,-1,02,05,01,02,01,02,-1,2003,01,1,200902,6,01,02,01,01,01,02,-1,S,750,5,1500,150,750,5,3000,08,-9,-1,-1,4,-9,-9,-9,25.6,01,-9,02,XXXXX,XXXX
20310323,488.59333465,01,2,06,2,1,2,01,44,04,02,IA,19,-1,07,442,04,06,53030,02,04,01,01,01,02,60,-8,02,1,200812,-9,02,02,01,01,01,10,10000,S,1500,80,7000,1500,300,50,750,02,17541.112795,-1,-1,4,864,2.94,2540,23.3,01,20.3,02,XXXXX,-1
20310716,29.368603537,01,2,17,2,2,2,01,23,02,01,NY,36,02,07,482,03,01,-8,02,04,01,01,01,02,15,2005,01,1,200807,4,01,02,01,01,01,02,15000,TC,750,50,1500,1500,750,30,1500,02,11944.463643,-1,-1,4,839,3.2,2684,16.8,01,14.2,04,XXXXX,XXXX
20310716,29.368603537,02,2,17,2,2,2,01,23,02,01,NY,36,-1,07,402,03,01,100009,02,04,01,01,01,02,84,2001,02,1,200807,8,02,02,01,01,01,02,12000,TC,750,50,1500,1500,750,30,1500,01,7116.5529285,-1,-1,4,520,3.2,1662,17.1,01,13.7,03,XXXXX,XXXX
20310800,618.07633399,01,2,17,2,2,2,02,91,09,04,CA,06,02,20,421,01,05,-1,01,07,01,05,01,02,24,2003,02,1,200804,6,02,02,05,01,01,02,25000,U,3000,50,17000,750,3000,40,17000,02,18185.434369,-1,-1,4,1071,3.31,3542,19.5,01,17,03,31100,4472
20310800,618.07633399,02,2,17,2,2,2,02,91,09,04,CA,06,-1,12,481,01,05,-1,01,07,01,05,01,02,-1,1989,01,1,200804,20,01,02,05,01,01,02,-1,U,3000,50,17000,750,3000,40,17000,08,-9,-1,-1,4,-9,-9,-9,14.2,01,-9,04,31100,4472
20310882,121.12470285,01,2,17,4,3,2,01,53,05,03,VA,51,01,12,481,03,03,22191,02,06,04,06,02,02,9,2008,02,1,200903,1,02,02,01,01,01,06,28000,TC,50,5,300,25,50,5,300,01,16965.218731,-1,-1,4,1063,3.03,3219,18.4,01,16,04,40060,XXXX
20310882,121.12470285,02,2,17,4,3,2,01,53,05,03,VA,51,02,02,404,03,03,64380,02,06,04,06,02,02,60,2004,02,1,200903,5,02,02,01,01,01,06,13000,TC,50,5,300,25,50,5,300,01,11344.202405,-1,-1,4,624,3.03,1889,21.6,01,18.2,03,40060,XXXX
20310882,121.12470285,04,2,17,4,3,2,01,53,05,03,VA,51,-1,72,091,03,03,13020,02,06,04,06,02,-1,60,2004,02,1,200903,5,02,02,01,01,01,06,1000,TC,50,5,300,25,50,5,300,07,1000,-1,-1,4,18,3.05,54,56.5,99,56.5,07,40060,XXXX
20311816,497.8264668,01,2,04,5,2,2,01,92,09,04,CA,06,-1,12,017,02,04,93255,02,05,01,04,01,02,15,1998,02,2,200901,11,02,01,07,02,02,04,3000,C,3000,60,7000,350,3000,60,7000,01,3025.5589824,-1,-1,4,175,3.3,577,25.6,01,17.3,01,41740,7320
20311816,497.8264668,02,2,04,5,2,2,01,92,09,04,CA,06,-1,07,442,02,04,166194,02,05,01,04,01,02,36,1995,01,2,200901,14,01,01,07,02,02,04,20000,C,3000,60,7000,350,3000,60,7000,01,11323.524509,-1,-1,4,561,3.31,1854,24,01,20.2,02,41740,7320
20312019,47.721907184,01,2,09,2,4,2,01,53,05,03,VA,51,02,07,025,03,03,2897,02,05,04,06,02,02,24,2007,01,0,200901,2,01,02,01,01,01,10,1500,TC,300,30,750,75,50,5,300,01,2706.1447523,-1,-1,4,128,3.02,385,32.3832,01,21.2,01,40060,XXXX
20312019,47.721907184,02,2,09,2,4,2,01,53,05,03,VA,51,-1,07,442,03,03,152410,02,05,04,06,02,02,144,1997,01,0,200901,12,01,02,01,01,01,10,12500,TC,300,30,750,75,50,5,300,01,9674.6827036,-1,-1,4,503,3.03,1523,23.2,01,19.2,02,40060,XXXX
20312019,47.721907184,03,2,09,2,4,2,01,53,05,03,VA,51,-1,23,880,03,03,120350,02,05,04,06,02,02,84,1997,02,0,200901,12,02,02,01,01,01,10,7500,TC,300,30,750,75,50,5,300,01,12439.422213,-1,-1,4,784,3.03,2374,18.7,01,15.9,04,40060,XXXX
20312019,47.721907184,04,2,09,2,4,2,01,53,05,03,VA,51,-1,07,481,03,03,165932,02,05,04,06,02,02,240,1989,02,0,200901,20,02,02,01,01,01,10,7500,TC,300,30,750,75,50,5,300,01,9538.3214126,-1,-1,4,619,3.03,1875,18.6,06,15.4,04,40060,XXXX
20312158,23.514494069,01,2,07,2,3,2,01,43,04,02,IA,19,-1,13,001,03,01,114276,02,07,01,01,01,02,96,2000,02,0,200902,9,02,02,01,01,01,10,12000,S,750,5,3000,150,1500,0,3000,01,10064.938247,-1,-1,4,511,2.94,1503,23.6,01,19.7,01,XXXXX,XXXX
20312158,23.514494069,02,2,07,2,3,2,01,43,04,02,IA,19,-1,20,443,03,01,134751,02,07,01,01,01,02,60,1999,01,0,200902,10,01,02,01,01,01,10,10000,S,750,5,3000,150,1500,0,3000,01,9490.3560323,-1,-1,4,462,2.94,1357,24.8,01,20.6,02,XXXXX,XXXX
20312158,23.514494069,03,2,07,2,3,2,01,43,04,02,IA,19,-1,49,033,03,01,130000,02,07,01,01,01,02,120,1986,01,0,200902,23,01,02,01,01,01,10,3000,S,750,5,3000,150,1500,0,3000,01,4195.4513678,-1,-1,4,180,2.94,528,31.9,01,23.4,01,XXXXX,XXXX
20312167,241.00964896,01,2,12,2,4,2,01,54,05,03,NC,37,02,49,403,04,06,90023,02,06,04,06,02,02,12,2003,02,1,200807,6,02,02,01,01,01,10,2500,TC,50,20,50,25,50,20,50,01,8534.6915621,-1,-1,4,370,3.03,1120,28.2,01,23.1,03,XXXXX,-1
20312167,241.00964896,02,2,12,2,4,2,01,54,05,03,NC,37,-1,37,032,04,06,110302,02,06,04,06,02,02,60,1997,02,1,200807,12,02,02,01,01,01,10,2500,TC,50,20,50,25,50,20,50,01,3695.4149949,-1,-1,4,172,3.02,521,30.2,01,21.5,01,XXXXX,-1
20312167,241.00964896,03,2,12,2,4,2,01,54,05,03,NC,37,-1,41,471,04,06,77658,02,06,04,06,02,02,120,1996,01,1,200807,13,01,02,01,01,01,10,2000,TC,50,20,50,25,50,20,50,01,6636.7519519,-1,-1,4,303,3.03,916,27.7,06,21.9,04,XXXXX,-1
20312167,241.00964896,04,2,12,2,4,2,01,54,05,03,NC,37,-1,37,091,04,06,78024,02,06,04,06,02,-1,60,1996,01,1,200807,13,01,02,01,01,01,10,10000,TC,50,20,50,25,50,20,50,07,10000,-1,-1,4,177,3.05,541,56.5,99,56.5,07,XXXXX,-1
20312390,33.868308808,01,2,07,2,2,2,01,52,05,03,NC,37,02,12,481,02,04,-1,02,02,01,01,01,01,60,2004,02,1,200904,5,02,02,01,01,01,10,5000,C,750,40,1500,1500,1500,50,3000,02,2131.9146645,-1,-1,4,172,3.02,519,20.4,01,12.4,04,XXXXX,3120
20312390,33.868308808,02,2,07,2,2,2,01,52,05,03,NC,37,02,35,402,02,04,-1,02,02,01,01,01,02,60,2004,01,1,200904,5,01,02,01,01,01,10,2500,C,750,40,1500,1500,1500,50,3000,02,7625.4642175,-1,-1,4,436,3.03,1318,21.7,01,17.5,03,XXXXX,3120
20312756,279.47833398,01,2,18,2,3,2,01,72,07,03,TX,48,02,12,422,02,04,89806,02,04,01,04,01,02,60,2003,02,2,200810,6,02,02,01,01,01,02,12000,TC,750,5,1500,150,300,5,1500,01,12959.564218,-1,-1,4,901,2.9,2614,16.9,01,14.4,03,41700,7240
20312756,279.47833398,02,2,18,2,3,2,01,72,07,03,TX,48,-1,20,481,02,04,151643,02,04,01,04,01,02,-1,2001,01,2,200810,8,01,02,01,01,01,02,-1,TC,750,5,1500,150,300,5,1500,04,20107.838411,-1,-1,4,1221,2.9,3544,18.8,01,16.5,04,41700,7240
20312756,279.47833398,03,2,18,2,3,2,01,72,07,03,TX,48,-1,12,003,02,04,177060,02,04,01,04,01,02,-1,1974,01,2,200810,35,01,02,01,01,01,02,-1,TC,750,5,1500,150,300,5,1500,04,10373.282436,-1,-1,4,780,2.93,2284,13.3,99,13.3,01,41700,7240
20312907,326.15215923,01,1,04,1,1,1,01,44,04,02,IA,19,-1,21,002,04,06,743695,02,04,04,06,02,02,60,1991,01,1,200904,18,01,02,01,01,01,01,1200,TC,50,20,50,25,300,30,300,01,1104.4202801,-1,01,4,82,2.96,243,25.6,01,13.5,01,XXXXX,-1
20312998,38.044101063,01,2,18,2,2,2,02,82,08,04,AZ,04,02,20,421,02,05,-1,02,01,01,04,01,02,36,2005,01,1,200811,4,01,02,01,01,01,02,20000,S,1500,30,3000,3000,1500,70,3000,02,14044.765979,-1,-1,4,763,3.15,2402,21.5,01,18.4,03,38060,6200
20312998,38.044101063,02,2,18,2,2,2,02,82,08,04,AZ,04,02,34,034,02,05,-1,02,01,01,04,01,02,48,2004,02,1,200811,5,02,02,01,01,01,02,10000,S,1500,30,3000,3000,1500,70,3000,03,11170.601178,-1,-1,4,447,3.15,1409,29.7,06,25,01,38060,6200
20313940,1843.8377058,01,3,18,3,3,2,02,93,09,04,AK,02,02,54,421,03,02,-1,02,06,04,06,02,02,12,2008,03,1,200808,1,03,02,01,01,01,08,7500,TC,50,5,300,25,300,5,300,03,7784.4280287,-1,-1,4,435,3.12,1358,22.1,01,17.9,03,XXXXX,XXXX
20313940,1843.8377058,02,3,18,3,3,2,02,93,09,04,AK,02,-1,49,482,03,02,-1,02,06,04,06,02,02,108,2000,01,1,200808,9,01,02,01,01,01,08,15000,TC,50,5,300,25,300,5,300,02,18108.263813,-1,-1,4,1081,3.13,3377,19.2,01,16.8,04,XXXXX,XXXX
20313940,1843.8377058,03,3,18,3,3,2,02,93,09,04,AK,02,-1,20,431,03,02,-1,02,06,04,06,02,02,108,1999,02,1,200808,10,02,02,01,01,01,08,4000,TC,50,5,300,25,300,5,300,03,7651.712419,-1,-1,4,532,3.12,1661,17.8,01,14.4,03,XXXXX,XXXX
20314424,107.6747889,01,2,04,2,1,2,01,72,07,03,TX,48,02,12,481,02,05,92158,02,01,04,06,02,02,72,2002,99,0,200809,7,99,02,01,01,01,10,6000,TC,300,40,750,350,300,30,750,03,19190.883923,-1,-1,4,1220,2.9,3542,18,01,15.7,04,19100,1922
20315506,2535.2365476,01,1,06,1,2,1,01,42,04,02,MO,29,02,07,402,02,04,74872,02,04,01,04,01,02,72,2002,01,0,200807,7,01,02,01,01,01,09,6000,S,1500,20,3000,750,1500,30,3000,01,3652.5798124,-1,-1,4,277,2.96,820,18.6,01,13.2,03,41180,7040
20315506,2535.2365476,02,1,06,1,2,1,01,42,04,02,MO,29,-1,07,482,02,04,72932,02,04,01,04,01,02,72,2000,01,0,200807,9,01,02,01,01,01,09,6000,S,1500,20,3000,750,1500,30,3000,01,15264.545298,-1,-1,4,598,2.97,1775,29.6,06,25.5,04,41180,7040
20315681,27.862452726,01,3,17,3,4,3,01,13,01,01,VT,50,02,55,035,03,01,37031,02,07,04,06,02,02,24,2007,03,2,200903,2,03,02,01,01,01,10,20000,TC,50,20,300,25,50,5,300,01,18313.322188,-1,-1,4,569,3.01,1711,36.8776,01,32.2,01,XXXXX,XXXX
20315681,27.862452726,02,3,17,3,4,3,01,13,01,01,VT,50,02,12,017,03,01,69318,02,07,04,06,02,02,16,2003,01,2,200903,6,01,02,01,01,01,10,17000,TC,50,20,300,25,50,5,300,01,17491.810347,-1,-1,4,752,3.01,2264,26.7,01,23.3,01,XXXXX,XXXX
20315681,27.862452726,03,3,17,3,4,3,01,13,01,01,VT,50,-1,12,471,03,01,139412,02,07,04,06,02,02,96,2001,02,2,200903,8,02,02,01,01,01,10,18000,TC,50,20,300,25,50,5,300,01,14977.402535,-1,-1,4,827,3.01,2489,21,01,18.1,04,XXXXX,XXXX
